Y-Waveform
4.350000, 4439.623047
4.400000, 5124.223145
4.450000, 4269.321289
4.500000, 2324.259277
4.550000, 46.904079
4.600000, -1770.221313
4.650000, -2560.590576
4.700000, -2146.824219
4.750000, -762.064514
4.800000, 1064.334351
4.850000, 2706.469482
4.900000, 3653.705322
4.950000, 3664.290771
5.000000, 2816.518555
5.050000, 1451.057617
5.100000, 34.132778
5.150000, -1005.804260
5.200000, -1412.322876
5.250000, -1165.773071
5.300000, -465.023346
5.350000, 359.261047
5.400000, 964.826233
5.450000, 1109.882568
5.500000, 722.487549
5.550000, -89.867661
5.600000, -1087.185425
5.650000, -1979.935425
5.700000, -2519.098877
5.750000, -2565.566406
5.800000, -2120.782227
5.850000, -1314.323853
5.900000, -357.339203
5.950000, 520.557739
6.000000, 1131.222900
6.050000, 1369.033447
6.100000, 1225.412598
6.150000, 777.582031
6.200000, 159.247467
6.250000, -476.540741
6.300000, -992.375488
6.350000, -1292.902466
6.400000, -1339.367920
6.450000, -1152.178589
6.500000, -802.529663
6.550000, -394.844208
6.600000, -42.217545
6.650000, 161.767410
6.700000, 169.575714
6.750000, -2.029175
6.800000, -268.712189
6.850000, -494.144135
6.900000, -523.260132
6.950000, -225.790527
7.000000, 462.047241
7.050000, 1511.239746
7.100000, 2798.708740
7.150000, 4133.073242
7.200000, 5299.877930
7.250000, 6110.633789
7.300000, 6438.532715
7.350000, 6240.224609
7.400000, 5555.957031
7.450000, 4501.650391
7.500000, 3249.769531
7.550000, 2008.573486
7.600000, 991.347778
7.650000, 373.088379
7.700000, 240.479919
7.750000, 549.382080
7.800000, 1115.919312
7.850000, 1650.800049
7.900000, 1839.770996
7.950000, 1444.768066
8.000000, 393.379517
8.050000, -1181.615356
8.100000, -2973.089355
8.150000, -4592.375000
8.200000, -5691.336426
8.250000, -6068.895020
8.300000, -5720.392090
8.350000, -4819.316406
8.400000, -3638.473145
8.450000, -2455.061279
8.500000, -1468.508301
8.550000, -766.836792
8.600000, -338.938904
8.650000, -117.488060
8.700000, -21.750473
8.750000, 12.513423
8.800000, 23.070766
8.850000, 25.906246
8.900000, 25.379509
8.950000, 23.256840
9.000000, 19.868601
9.050000, 15.749222
9.100000, 11.485373
9.150000, 7.626751
9.200000, 4.522070
9.250000, 2.335743
9.300000, 0.999196
9.350000, 0.324828
9.400000, 0.063700
